n,k,ln(n),shuffle,r2,above_threshold,coef_dist^2,coef_log(dist),coef_4cos(4theta),coef_invdeg,intercept
512,12,6.238324625039508,0,0.8554158384918102,True,-0.11741754796774548,0.08119527236589952,-0.04099058336579959,1.3384369038160184,0.16703802934826187
512,12,6.238324625039508,1,0.8635502222122253,True,-0.12633011059337765,0.08357968766577878,-0.053911406205515565,1.3519747094802055,0.17071668173590573
512,12,6.238324625039508,2,0.8731589956975104,True,-0.13117484856520106,0.08406091907622906,-0.05686372062426197,1.4377429825658627,0.15543879845622802
512,12,6.238324625039508,3,0.8705339881320515,True,-0.1287698853907275,0.08290074765545363,-0.055458667242700405,1.436779677362336,0.1525998236756474
512,12,6.238324625039508,4,0.8645692064439257,True,-0.12527520442685453,0.08296264713000391,-0.04950550173852389,1.3481927828464966,0.16908884394293394
512,12,6.238324625039508,5,0.8687306183503143,True,-0.12996762637156736,0.08279866268355714,-0.05980273520867751,1.4448399086722843,0.1509754892404492
512,12,6.238324625039508,6,0.8705293460151093,True,-0.1262315331810295,0.08298777172608064,-0.0499745684049648,1.3577259676906719,0.16774293508175384
512,12,6.238324625039508,7,0.8731621324246542,True,-0.1320856369127794,0.08468102178411427,-0.05778891780024806,1.446792152060713,0.15486653024354596
512,12,6.238324625039508,8,0.8729690630256766,True,-0.12390653921848069,0.08316568006472441,-0.051395367099083454,1.4408890247917379,0.1532021224201347
512,12,6.238324625039508,9,0.8723960755657121,True,-0.125486142220341,0.08276176923818666,-0.054356654849541185,1.4377970158884794,0.1527934766554624
512,12,6.238324625039508,10,0.8644744014730535,True,-0.12325776417108845,0.08252741794632598,-0.05234651352372982,1.355543139150763,0.16715439392808212
512,12,6.238324625039508,11,0.8589806780930117,True,-0.11856111735829347,0.08178036417890286,-0.046084443867036196,1.3503421355289176,0.1667053844719491
512,12,6.238324625039508,12,0.8709296958176975,True,-0.12280256931251884,0.08235261222645116,-0.05100625222027605,1.444659637036984,0.15105450763736591
512,12,6.238324625039508,13,0.8710605061313472,True,-0.1266351086996799,0.08321898855017582,-0.05220974890890569,1.4294945708334166,0.1551135002228499
