n,k,ln(n),gc_fraction,above_threshold
4096,4.13,8.317766166719343,0.3036083984375,False
4096,4.14,8.317766166719343,0.3132275390625,False
4096,4.15,8.317766166719343,0.3292724609375,False
4096,4.16,8.317766166719343,0.332099609375,False
4096,4.17,8.317766166719343,0.3360791015625,False
4096,4.18,8.317766166719343,0.343271484375,False
4096,4.19,8.317766166719343,0.3504736328125,False
4096,4.2,8.317766166719343,0.3606689453125,False
4096,4.21,8.317766166719343,0.3673681640625,False
4096,4.22,8.317766166719343,0.3823681640625,False
4096,4.23,8.317766166719343,0.3998828125,False
4096,4.24,8.317766166719343,0.41009765625,False
4096,4.25,8.317766166719343,0.4208837890625,False
4096,4.26,8.317766166719343,0.42533203125,False
4096,4.27,8.317766166719343,0.4324365234375,False
4096,4.28,8.317766166719343,0.4429345703125,False
4096,4.29,8.317766166719343,0.449287109375,False
4096,4.3,8.317766166719343,0.4578125,False
4096,4.31,8.317766166719343,0.465751953125,False
4096,4.32,8.317766166719343,0.4757958984375,False
4096,4.33,8.317766166719343,0.492392578125,False
4096,4.34,8.317766166719343,0.4984619140625,False
4096,4.35,8.317766166719343,0.509736328125,False
4096,4.36,8.317766166719343,0.520498046875,False
4096,4.37,8.317766166719343,0.5397119140625,False
4096,4.38,8.317766166719343,0.545693359375,False
4096,4.39,8.317766166719343,0.5567236328125,False
4096,4.4,8.317766166719343,0.5690087890625,False
4096,4.41,8.317766166719343,0.5778662109375,False
4096,4.42,8.317766166719343,0.591904296875,False
4096,4.43,8.317766166719343,0.60453125,False
4096,4.44,8.317766166719343,0.6077392578125,False
4096,4.45,8.317766166719343,0.61412109375,False
4096,4.46,8.317766166719343,0.61982421875,False
4096,4.47,8.317766166719343,0.628583984375,False
4096,4.48,8.317766166719343,0.654775390625,False
4096,4.49,8.317766166719343,0.6656103515625,False
4096,4.5,8.317766166719343,0.67240234375,False
4096,4.51,8.317766166719343,0.6980224609375,False
4096,4.52,8.317766166719343,0.70677734375,False
4096,4.53,8.317766166719343,0.7111572265625,False
4096,4.54,8.317766166719343,0.7205810546875,False
4096,4.55,8.317766166719343,0.7367529296875,False
4096,4.56,8.317766166719343,0.746435546875,False
4096,4.57,8.317766166719343,0.7555322265625,False
4096,4.58,8.317766166719343,0.7600146484375,False
4096,4.59,8.317766166719343,0.7628125,False
4096,4.6,8.317766166719343,0.7746875,False
4096,4.61,8.317766166719343,0.7824560546875,False
4096,4.62,8.317766166719343,0.789228515625,False
4096,4.63,8.317766166719343,0.7954443359375,False
4096,4.64,8.317766166719343,0.8031005859375,False
4096,4.65,8.317766166719343,0.812978515625,False
4096,4.66,8.317766166719343,0.824775390625,False
4096,4.67,8.317766166719343,0.8270166015625,False
4096,4.68,8.317766166719343,0.828681640625,False
4096,4.69,8.317766166719343,0.8358544921875,False
4096,4.7,8.317766166719343,0.8412744140625,False
4096,4.71,8.317766166719343,0.8460400390625,False
4096,4.72,8.317766166719343,0.848935546875,False
4096,4.73,8.317766166719343,0.8503173828125,False
4096,4.74,8.317766166719343,0.859296875,False
4096,4.75,8.317766166719343,0.861572265625,False
4096,4.76,8.317766166719343,0.86765625,False
4096,4.77,8.317766166719343,0.8708740234375,False
4096,4.78,8.317766166719343,0.87232421875,False
4096,4.79,8.317766166719343,0.87421875,False
4096,4.8,8.317766166719343,0.8762548828125,False
4096,4.81,8.317766166719343,0.887353515625,False
4096,4.82,8.317766166719343,0.888984375,False
4096,4.83,8.317766166719343,0.8963720703125,False
4096,4.84,8.317766166719343,0.9005517578125,False
4096,4.85,8.317766166719343,0.9017431640625,False
4096,4.86,8.317766166719343,0.9034765625,False
4096,4.87,8.317766166719343,0.90486328125,False
4096,4.88,8.317766166719343,0.905830078125,False
4096,4.89,8.317766166719343,0.9089404296875,False
4096,4.9,8.317766166719343,0.9102490234375,False
4096,4.91,8.317766166719343,0.911357421875,False
4096,4.92,8.317766166719343,0.9129833984375,False
4096,4.93,8.317766166719343,0.9160595703125,False
4096,4.94,8.317766166719343,0.9178515625,False
4096,4.95,8.317766166719343,0.918935546875,False
4096,4.96,8.317766166719343,0.920703125,False
4096,4.97,8.317766166719343,0.9222314453125,False
4096,4.98,8.317766166719343,0.9235302734375,False
4096,4.99,8.317766166719343,0.927265625,False
4096,5.0,8.317766166719343,0.9286279296875,False
4096,5.01,8.317766166719343,0.9300390625,False
4096,5.02,8.317766166719343,0.93259765625,False
4096,5.03,8.317766166719343,0.93345703125,False
4096,5.04,8.317766166719343,0.934775390625,False
4096,5.05,8.317766166719343,0.9357763671875,False
4096,5.06,8.317766166719343,0.9386572265625,False
4096,5.07,8.317766166719343,0.939814453125,False
4096,5.08,8.317766166719343,0.9409130859375,False
4096,5.09,8.317766166719343,0.94220703125,False
4096,5.1,8.317766166719343,0.9452978515625,False
4096,5.11,8.317766166719343,0.94576171875,False
4096,5.12,8.317766166719343,0.9474853515625,False
4096,5.13,8.317766166719343,0.9501953125,False
4096,5.14,8.317766166719343,0.9511328125,False
4096,5.15,8.317766166719343,0.9523876953125,False
4096,5.16,8.317766166719343,0.9548828125,False
4096,5.17,8.317766166719343,0.9560107421875,False
4096,5.18,8.317766166719343,0.9563525390625,False
4096,5.19,8.317766166719343,0.9572021484375,False
4096,5.2,8.317766166719343,0.958037109375,False
