n,k,ln(n),shuffle,r2,above_threshold,coef_dist^2,coef_log(dist),coef_4cos(4theta),coef_invdeg,intercept
512,5,6.238324625039508,0,0.19209268047735784,False,-2.4936085365812013,2.031639466437493,-0.5317484859473828,3.211687802750838,5.052290868422557
512,5,6.238324625039508,1,0.2093597525556441,False,-2.996894710034275,2.2602035167233616,-1.648007749381046,3.2056418817943717,5.634236016626415
512,5,6.238324625039508,2,0.2365666906012971,False,-2.89404638827442,2.2210583249263833,-0.989064319993772,3.0688176914426495,5.582347767483121
512,5,6.238324625039508,3,0.18955551440496532,False,-2.591468431093228,2.039287601775793,-0.5282009375822596,3.1245967841075375,5.114341397923683
512,5,6.238324625039508,4,0.21877589790574414,False,-3.045459027341362,2.2057405186542876,-0.8477526302407346,3.1377040078390492,5.547732503323159
512,5,6.238324625039508,5,0.2340096030529103,False,-3.0161694097098497,2.174345719127034,-1.165670329535245,3.0339343585624436,5.513185041587426
512,5,6.238324625039508,6,0.18939583380784863,False,-2.73219233898007,2.079092304005215,-0.7893049679180245,3.266808241533029,5.097366888265843
512,5,6.238324625039508,7,0.18559890419941283,False,-2.7015830240916796,2.1018297622865383,-0.7466905669468928,3.3570466391125957,5.125966038220364
512,5,6.238324625039508,8,0.1824434615013747,False,-2.6449565575337526,2.1794080579503197,-0.7339278595009593,3.249448640899723,5.364884849088204
512,5,6.238324625039508,9,0.20053680870803847,False,-3.0276957103326354,2.344481593075611,-1.2081086050509986,3.1413192977385966,5.873011812076325
512,5,6.238324625039508,10,0.21961704958509487,False,-2.867587564029754,2.2362242833233252,-1.4296083457726603,3.049009926740266,5.635251707264086
512,5,6.238324625039508,11,0.20418272446089392,False,-2.887490847463189,2.2933954112452115,-0.9931555817706909,2.924087480346277,5.886309328512987
512,5,6.238324625039508,12,0.21961186665503196,False,-2.5081952974235255,2.116955069348411,-0.42939753695818367,3.1073497664010024,5.28103077572328
512,5,6.238324625039508,13,0.20431087747843357,False,-2.7762508486046737,2.093126329123368,-1.2883491848516708,3.3187545373578478,5.195082048665325
512,5,6.238324625039508,14,0.19940863556086663,False,-2.5293211590090108,2.1109069232523456,-1.0173793861480247,3.0644106315237147,5.273085755603448
512,5,6.238324625039508,15,0.2222901091888042,False,-3.3565496412316618,2.3264042922184722,-1.3042203731359325,3.2713071739800417,5.735794119470432
512,5,6.238324625039508,16,0.21078886094424476,False,-3.301232157977084,2.3540155820456863,-1.242902928558151,3.368804040542477,5.769790710481639
512,5,6.238324625039508,17,0.2228084531131972,False,-3.043776387840052,2.2369285050056673,-1.3536428156109395,3.107891509801899,5.634693746549377
512,5,6.238324625039508,18,0.22928345378365278,False,-2.992815621173333,2.216044687265071,-0.998446938047868,3.10547000545943,5.576191361574175
512,5,6.238324625039508,19,0.22209653505135996,False,-2.957518498810821,2.242708250759325,-1.057833727692561,2.8917324265579243,5.771259374066491
512,5,6.238324625039508,20,0.20032898786604325,False,-2.183414605182286,2.1427861416423744,0.19236812131968625,3.2763430063091477,5.275851258618573
512,5,6.238324625039508,21,0.206979882124238,False,-2.656591792881683,2.1795125483416533,-1.1738461214004436,2.95282157190876,5.550029896676138
512,5,6.238324625039508,22,0.16696708682584604,False,-2.498227866492393,1.9455152127036306,-1.0133638015895072,3.262056400336705,4.788052774459022
512,5,6.238324625039508,23,0.2142131564844223,False,-2.8229768080196345,2.174084329426077,-1.3479678001388344,2.9099378191748944,5.5389531019265075
512,5,6.238324625039508,24,0.17192792670447488,False,-1.9873685795523222,1.9707449552755791,-0.3612895700805209,2.9886147542290615,4.966095785906587
512,5,6.238324625039508,25,0.2017804350798782,False,-3.195182515322111,2.2529987662425612,-1.3269235802184105,3.311723532819737,5.557611576343463
512,5,6.238324625039508,26,0.18344202393770992,False,-2.938088103198074,2.311377114463323,-1.3478005413876204,3.05677712543034,5.857334178625411
512,5,6.238324625039508,27,0.15313520946319048,False,-2.699441696291885,2.4010889909829225,-0.44779349764305565,3.0410423439330914,6.049156162115048
512,5,6.238324625039508,28,0.1702827729541606,False,-2.4075572355182433,1.9909170856122795,-0.742078110830806,3.356142149171039,4.869559555518203
512,5,6.238324625039508,29,0.21073125260633996,False,-3.0757140975082007,2.2727430363921246,-1.264537595136565,2.9588209480039147,5.760558350066447
512,5,6.238324625039508,30,0.2338535037774061,False,-3.1898577984734873,2.1683390432510983,-1.5224370913480927,3.125485654384337,5.4032653735848735
512,5,6.238324625039508,31,0.2071916701267742,False,-2.4288506962251875,2.1855801507089945,-0.93510796312234,3.169801930830346,5.487452096878354
512,5,6.238324625039508,32,0.21361868384399596,False,-2.791672295547033,2.2256718089881593,-0.8111738106088726,3.0409323583412253,5.6428326670999756
512,5,6.238324625039508,33,0.17405241724426612,False,-3.142743208165612,2.091986886357997,-1.594891308005247,3.0739391117560664,5.237087991025739
512,5,6.238324625039508,34,0.1718968966147585,False,-2.3659499005782236,2.279964358156641,-0.7838353453125084,3.065945788096577,5.765579166272405
512,5,6.238324625039508,35,0.19586618549307777,False,-2.6998489662831493,2.159367892314851,-0.520053107379707,3.497997129199713,5.213738445745476
512,5,6.238324625039508,36,0.12088827883032427,False,-2.7823479046372652,2.4177377538176517,-0.6612522551765122,3.195882321181323,6.087853968279949
512,5,6.238324625039508,37,0.15574926791606236,False,-3.1373502329074237,2.409881484201967,-1.4649340306905803,3.013182517624643,6.10486150327769
512,5,6.238324625039508,38,0.20753924180693983,False,-2.8934263035213936,2.2654611768889428,-1.1275379284361293,3.211875839285378,5.677467716735977
512,5,6.238324625039508,39,0.16378304280758105,False,-3.1075712830616924,2.375670355006037,-1.025874029402698,3.0740701964817414,6.051913469805322
512,5,6.238324625039508,40,0.22189264123940988,False,-3.1467874772258524,2.2808982618818736,-1.5688173183150564,3.1687203153134313,5.669591274515011
512,5,6.238324625039508,41,0.19829694972130518,False,-3.0028405515789998,2.348561198454897,-1.3821509961069633,3.2657641519766174,5.872092730751323
512,5,6.238324625039508,42,0.2205059396556024,False,-2.5205963623691003,2.1898613891884566,-1.1503109269175198,3.0495432206915667,5.550966655285646
512,5,6.238324625039508,43,0.18985644112487954,False,-2.2083550677661625,2.034655101664047,-0.7119848604047501,3.0743949419634893,5.113676974431731
512,5,6.238324625039508,44,0.16811591490575295,False,-2.415920912950424,2.2314482000840195,-0.9939037810489145,3.131770202126775,5.608635709929321
512,5,6.238324625039508,45,0.22235546152700103,False,-2.8038531291281465,2.24565120803636,-1.2799463241798623,3.1537444024450583,5.642605936988806
512,5,6.238324625039508,46,0.20991555877672496,False,-3.0961556371790904,2.274549401460293,-0.856328024454566,3.0756184870215346,5.7037635747582645
512,5,6.238324625039508,47,0.22100802980823764,False,-2.9425073956516377,2.173906285442606,-1.6196866629829907,2.9257635477527084,5.528755471930372
512,5,6.238324625039508,48,0.18765827235677324,False,-2.4867523040776276,2.0760268498865364,-0.41108035403165794,3.2496173108207524,5.150202984081671
512,5,6.238324625039508,49,0.1827278127825107,False,-2.705897973695271,2.3172892145921846,-0.7113134931507727,2.9202632866248837,5.893088308918712
512,6,6.238324625039508,0,0.3659524670288332,False,-1.2848873735148,0.8027682574350335,-0.5574660161378665,2.581260666425391,1.841392662465231
512,6,6.238324625039508,1,0.3197679582850743,False,-1.385202883702584,0.8213475178231976,-0.5777655231412909,2.31141170917128,1.9810934154493745
512,6,6.238324625039508,2,0.3252392042339949,False,-1.3390752849011545,0.8297613509083611,-0.48721793536439095,2.6309987181045744,1.9020303906768916
512,6,6.238324625039508,3,0.28703748786705374,False,-1.156632158164742,0.7549262241439765,-0.34583701643591264,2.492980780196186,1.711454039167522
512,6,6.238324625039508,4,0.3109147305780583,False,-1.3998155425666439,0.803334251120125,-0.6190282020199979,2.4480662759400227,1.8821707892380215
512,6,6.238324625039508,5,0.33579313528149757,False,-1.2477769827476748,0.7994107821527275,-0.5164222619096442,2.40920228551521,1.889871664181801
512,6,6.238324625039508,6,0.3523223870986739,False,-1.2877826225709343,0.8324588886776921,-0.442514843978793,2.6447571094445417,1.8986910036094848
512,6,6.238324625039508,7,0.3118646841845293,False,-1.2563329617144863,0.7924689512418187,-0.3470880942142145,2.5907218233341642,1.8043260386097026
512,6,6.238324625039508,8,0.3292899417343126,False,-1.3578821532117757,0.8411281363425358,-0.6448001752669164,2.5054547045481743,1.9727605917426974
512,6,6.238324625039508,9,0.33784543222849384,False,-1.293048040620075,0.8074429371930688,-0.4825648952788433,2.4074034695991546,1.9076878172413192
512,6,6.238324625039508,10,0.3608674000270121,False,-1.3146193053515358,0.8482302740784424,-0.43310449488236147,2.464778066635646,1.9807582079406747
512,6,6.238324625039508,11,0.3276431539655744,False,-1.3582223682509282,0.8267686646611339,-0.6005608244591852,2.483524378944058,1.9209390211455633
512,6,6.238324625039508,12,0.35142725179802126,False,-1.270157719093924,0.8246769979850234,-0.4721476186816052,2.496239546943268,1.890117750599862
512,6,6.238324625039508,13,0.2868715309692388,False,-1.3101251563704068,0.7637065408990535,-0.6222057430537861,2.3444672315137125,1.8068277717635304
512,6,6.238324625039508,14,0.37384611999489403,False,-1.3654732905056841,0.8767560126949582,-0.6245764362959947,2.5111496832426115,2.0586986949002943
512,6,6.238324625039508,15,0.31212618646363577,False,-1.320240595243211,0.8408838059932565,-0.4090326714875817,2.533283428815464,1.9464514386157412
512,6,6.238324625039508,16,0.33936500445668316,False,-1.3174899982152877,0.8481038898167277,-0.5033740317618057,2.577990212869674,1.953276672563828
512,6,6.238324625039508,17,0.36785471772908984,False,-1.311712760667899,0.8034856201536974,-0.6076323599970318,2.5699616603549207,1.8562580731668938
512,6,6.238324625039508,18,0.31462188346873177,False,-1.3568856126623439,0.8116219895850322,-0.6294969882804158,2.451039417574175,1.8974743914996453
512,6,6.238324625039508,19,0.3201285955826729,False,-1.3261640744889647,0.8008106019145094,-0.4864798310787573,2.3247810282521364,1.8987081041234297
512,6,6.238324625039508,20,0.3848957665728251,False,-1.2760288992371007,0.8335748282268055,-0.450931727432958,2.5365261793667755,1.9294240184826412
512,6,6.238324625039508,21,0.3430170550464584,False,-1.3115831001902953,0.8198905760586488,-0.5848042566568382,2.5473953849109603,1.9094117735627774
512,6,6.238324625039508,22,0.3875832267898758,False,-1.3485322934663653,0.8294634190025852,-0.5295429126059557,2.5286295431025456,1.9248213696114216
512,6,6.238324625039508,23,0.3537497725819867,False,-1.2741184571820017,0.7950946258772108,-0.6034977482471586,2.425065818863326,1.8737039093921304
512,6,6.238324625039508,24,0.3539653339635931,False,-1.210258386957635,0.7990859324651403,-0.45993739630892244,2.399458435228456,1.8872937773348257
512,6,6.238324625039508,25,0.31381375993756755,False,-1.2727935362930252,0.7857357946926993,-0.6140758076964807,2.4320677751783037,1.839590052270668
512,6,6.238324625039508,26,0.30325261810711923,False,-1.422989886270477,0.8168231440584016,-0.7284774632171219,2.48848120676595,1.8907833165063086
512,6,6.238324625039508,27,0.35414332640370993,False,-1.4209969625926022,0.8588507317809091,-0.6812291014082205,2.4626808330455283,2.023857589334148
512,6,6.238324625039508,28,0.3266469720779086,False,-1.1550701134919563,0.7738869719770722,-0.4709314147572694,2.3666889665230886,1.8463428355482325
512,6,6.238324625039508,29,0.2843404302970278,False,-1.3689365222684031,0.7977016213233971,-0.5834271397564355,2.338675839436554,1.8879976246785275
512,6,6.238324625039508,30,0.323001331948892,False,-1.3157668258852828,0.8158277785813383,-0.5095475299203839,2.5260929087007273,1.8781830400662605
512,6,6.238324625039508,31,0.35780438783449087,False,-1.3434538034324703,0.8336541627173517,-0.5361415900216738,2.415806237553565,1.9763268475684785
512,6,6.238324625039508,32,0.269992298099779,False,-1.2082341190298176,0.7593311790344441,-0.49806830202043373,2.460808966222451,1.7610230608789954
512,6,6.238324625039508,33,0.33613251188958826,False,-1.3308934303646882,0.8204959045103032,-0.6150557943904801,2.390503946176993,1.9640796735194632
512,6,6.238324625039508,34,0.3590849946411867,False,-1.3894941380223391,0.8589580840099107,-0.6053217342387329,2.4725353553822114,2.0231490026607966
512,6,6.238324625039508,35,0.3324036182634158,False,-1.3580937750179582,0.8537722165436463,-0.4591992597885111,2.5802264346309656,1.9754243518653565
512,6,6.238324625039508,36,0.33361971132505575,False,-1.3536081463189977,0.8305248410132788,-0.5651953579087842,2.512777825659417,1.9246481417296994
512,6,6.238324625039508,37,0.34402942721185825,False,-1.5456476949950548,0.8614275889145616,-0.741739574302691,2.392770713712097,2.0585408940966534
512,6,6.238324625039508,38,0.3165850892076565,False,-1.3768524091063743,0.8068033572316093,-0.6328026072758066,2.440923322485829,1.9017591257694655
512,6,6.238324625039508,39,0.313288972068527,False,-1.4222699470816895,0.8166653717703505,-0.6024934298033942,2.4167220959290296,1.9205003928080056
512,6,6.238324625039508,40,0.2993145464987854,False,-1.3237583708700758,0.8036155173785664,-0.49907369234621113,2.397888254880225,1.9048193522119865
512,6,6.238324625039508,41,0.34804265892025676,False,-1.3672817328811702,0.8295589281472917,-0.5791266127597186,2.4092130689451645,1.9496441788236405
512,6,6.238324625039508,42,0.34276070108910295,False,-1.354442560037669,0.8318927739492418,-0.6085257668802829,2.531072927756413,1.9325024881721629
512,6,6.238324625039508,43,0.38284476196413286,False,-1.2158382044360538,0.8071695323983366,-0.5779979232704244,2.468341527839879,1.8966499295914634
512,6,6.238324625039508,44,0.36041266931944793,False,-1.4278428519890685,0.8623118981788574,-0.8529405168583354,2.487576716332274,2.0330113307842907
512,6,6.238324625039508,45,0.34152159221274225,False,-1.2237833057447531,0.7935820960024604,-0.5943960593732719,2.4850302112010803,1.8572352234554315
512,6,6.238324625039508,46,0.31787439392790484,False,-1.3961983183329871,0.8448427569742756,-0.6640773811489056,2.501502672936998,1.9804380620740916
512,6,6.238324625039508,47,0.29602536646707267,False,-1.5376286455048511,0.8115367926253466,-0.8872682717630849,2.3518001588232105,1.8944620642390388
512,6,6.238324625039508,48,0.3714632969586662,False,-1.1926460638404648,0.8102515388548842,-0.41501192938520504,2.4301545424200963,1.9237796086833772
512,6,6.238324625039508,49,0.3215236266108974,False,-1.338967933155465,0.851164095998813,-0.6101483062688791,2.536808864915065,1.9938907034447997
512,8,6.238324625039508,0,0.675834844388977,True,-0.3723891447975896,0.2538333954597814,-0.10920060088677382,1.8238941496847094,0.5311078573656864
512,8,6.238324625039508,1,0.656950276935745,True,-0.37732916161038454,0.26121378443123894,-0.1178366682311341,1.7224120217453402,0.5747359530934242
512,8,6.238324625039508,2,0.6542169475455446,True,-0.4140776225606008,0.26217594905135955,-0.146774832037205,1.8535288094721634,0.5484068128778634
512,8,6.238324625039508,3,0.6741608234638228,True,-0.3668155927100649,0.2552409972505891,-0.11483997380207875,1.8587740275859315,0.5246058212701395
512,8,6.238324625039508,4,0.6932689420183828,True,-0.36373642320709415,0.2517437262214363,-0.11140025862016235,1.803421406100172,0.5316045061213919
512,8,6.238324625039508,5,0.6552731675402825,True,-0.4279756995784149,0.26298945530984813,-0.18486204769808853,1.8111895627332701,0.5567410593021203
512,8,6.238324625039508,6,0.6336499189792425,True,-0.40669405217446847,0.2599348929083594,-0.14482104354707753,1.8745515418314278,0.5306058645872938
512,8,6.238324625039508,7,0.6732997311636256,True,-0.36451669646757934,0.25583338995857,-0.10905972164690386,1.8484207107714141,0.5313575300995614
512,8,6.238324625039508,8,0.6405852120925455,True,-0.379088176975146,0.2546323737055978,-0.14195854395536905,1.8441485508827329,0.5325656475063681
512,8,6.238324625039508,9,0.6813726613799768,True,-0.3809780084740222,0.2569878734852853,-0.13147862154490877,1.8310739408056846,0.5384261281356658
512,8,6.238324625039508,10,0.6805099883280761,True,-0.3880212402197228,0.2612963656517534,-0.13814775080408498,1.8293501726124353,0.5474781704384284
512,8,6.238324625039508,11,0.6728510147326507,True,-0.3671160744910324,0.25573249721689534,-0.09961542028026435,1.855119717217332,0.5282884718130794
512,8,6.238324625039508,12,0.6856481337846305,True,-0.36881131754149005,0.2591483663294656,-0.10166159366833916,1.913688131282131,0.5205327488330531
512,8,6.238324625039508,13,0.6386450807134367,True,-0.3796777254733177,0.2564439697381864,-0.12769415713606033,1.7819530704639244,0.5444730449362116
512,8,6.238324625039508,14,0.6498877741304272,True,-0.4060014960360757,0.26234878968314507,-0.1759580767598821,1.829736818801449,0.5542612366210733
512,8,6.238324625039508,15,0.6547659630539697,True,-0.42992073926763313,0.26566341573495234,-0.16427442958082075,1.862778759324263,0.5517387126181076
512,8,6.238324625039508,16,0.6729654787997387,True,-0.4023183076959345,0.2630185110562436,-0.14180004163641652,1.840489126917033,0.5495616178736363
