n,k,ln(n),shuffle,r2,above_threshold,coef_dist^2,coef_log(dist),coef_4cos(4theta),coef_invdeg,intercept
512,10,6.238324625039508,16,0.8036541504699888,True,-0.2087626614134772,0.13666510580612026,-0.07955086755842213,1.547178452880247,0.27414366783849464
512,10,6.238324625039508,17,0.8226467803272522,True,-0.21661886818697107,0.13647465995019856,-0.08947048276469133,1.6142429337226782,0.2587701731225962
512,10,6.238324625039508,18,0.8162084752776099,True,-0.20695528923451303,0.1345226175501055,-0.08028581287598913,1.5476087550612805,0.26952953682116076
512,10,6.238324625039508,19,0.8157870968016054,True,-0.21492000418665816,0.13685347494274694,-0.08712367614124249,1.5014426945312311,0.28398548025432857
512,10,6.238324625039508,20,0.813409894077279,True,-0.19723380672055282,0.13351870602174007,-0.07422655388153206,1.592534836251668,0.2570334260089806
512,10,6.238324625039508,21,0.804228458250088,True,-0.2313633503670808,0.13792532779136102,-0.10839099725211117,1.5416152220721893,0.2768015008964725
512,10,6.238324625039508,22,0.8181664323157021,True,-0.20665434521353326,0.13469962032262098,-0.07764830575201916,1.529761750783296,0.27263541168811445
512,10,6.238324625039508,23,0.8127558422870269,True,-0.22558357162665554,0.14049425499708257,-0.094496082813115,1.5246224186986612,0.28626698094679803
512,10,6.238324625039508,24,0.8093476858182583,True,-0.21054129388253406,0.13489737752284525,-0.08542605584600838,1.5530953749431096,0.2665272270725416
512,10,6.238324625039508,25,0.8183860168004853,True,-0.21208555949066898,0.13642245288787128,-0.09373733670260305,1.561514155861116,0.2716823067936255
512,10,6.238324625039508,26,0.7894689309261123,True,-0.19821382899458848,0.1327117017004652,-0.08305066466466951,1.5438349488311824,0.2654413727430102
512,10,6.238324625039508,27,0.8123660093813255,True,-0.21045070229322455,0.1376006449496322,-0.0840728340009787,1.567924999515192,0.27231300425947047
512,10,6.238324625039508,28,0.8091879893213889,True,-0.22117587656417648,0.13774033820260653,-0.09629546158296905,1.574070393042178,0.2685177835365468
512,10,6.238324625039508,29,0.8093656040611203,True,-0.21259362170793214,0.13642789665190405,-0.08890811565600938,1.5660765946963568,0.26913184507575927
512,10,6.238324625039508,30,0.793350203291317,True,-0.20650414631161673,0.13518201237561864,-0.08003284941609695,1.5563682679471442,0.26874653383988867
512,10,6.238324625039508,31,0.8236498888457527,True,-0.21144101834743487,0.13624649565817834,-0.08310099053538597,1.5401033717100086,0.274223656707474
512,10,6.238324625039508,32,0.7993283286847876,True,-0.21618868781054595,0.13576904677490623,-0.09342665312420532,1.5749588245366053,0.26468549616709036
512,10,6.238324625039508,33,0.8157177926555037,True,-0.20391641055223192,0.13632412412566416,-0.07908111384801263,1.559059612356742,0.26967854512470374
512,10,6.238324625039508,34,0.8324655994505314,True,-0.21245830086664935,0.13697192385935167,-0.09115371261895314,1.5304598858925664,0.2779732547417064
512,10,6.238324625039508,35,0.8042204897398938,True,-0.19618762429750677,0.13219060106388544,-0.07714355727334095,1.5524190664376412,0.2630691107422837
512,10,6.238324625039508,36,0.8006468558917966,True,-0.21095505807933299,0.13586661945050188,-0.08310896172558527,1.5786371190860913,0.2658143893756283
512,10,6.238324625039508,37,0.8363890982346271,True,-0.21930482631696507,0.13844526130781057,-0.08837692198248984,1.5490293715894254,0.2782240375197047
512,10,6.238324625039508,38,0.807452930958896,True,-0.21774389343355502,0.13687635759104066,-0.08885365563373902,1.5429164072463113,0.27612036801570417
512,10,6.238324625039508,39,0.8116925015833854,True,-0.20567556724462557,0.13464299302787303,-0.07858890149107185,1.4901697661007256,0.2820630288894108
512,10,6.238324625039508,40,0.80365635278735,True,-0.2132137858250678,0.13677117477799147,-0.08257515536348774,1.5657426591991421,0.269825704588356
512,10,6.238324625039508,41,0.8276349683268728,True,-0.21146139107131973,0.13728347906017938,-0.09273892704508219,1.5214350899633013,0.2825264681899147
512,10,6.238324625039508,42,0.8101042636628106,True,-0.2198844526173958,0.1367665093542118,-0.09758028697025883,1.5393414946140764,0.2758960474707711
512,10,6.238324625039508,43,0.8318917854957354,True,-0.22270437815754474,0.13912060060341178,-0.10188941050360739,1.5595512178443853,0.27625698203248283
512,10,6.238324625039508,44,0.8395845145907954,True,-0.2231060719736226,0.1386630378711147,-0.10061782433786946,1.6238283978272716,0.26194980310175847
512,10,6.238324625039508,45,0.8241436163762638,True,-0.21572526939651515,0.13721335911643637,-0.0914690512843255,1.619009458211904,0.25930294335442716
512,10,6.238324625039508,46,0.8044880237806342,True,-0.20827475005994664,0.13575413277350143,-0.07916916464138818,1.5856778861055931,0.2643232047089399
512,10,6.238324625039508,47,0.8226399051313839,True,-0.21980943625057675,0.13783123103081335,-0.09082640878494293,1.609319427236068,0.2632699936729265
512,10,6.238324625039508,48,0.8297113968882208,True,-0.22169238660789556,0.13870828306031574,-0.08856295993120426,1.581512747018047,0.27046370376508555
512,10,6.238324625039508,49,0.8140269728093796,True,-0.20563731968640672,0.1348367376541261,-0.08543025126024678,1.5916138002664975,0.2605989582669055
1024,6,6.931471805599453,0,0.3694420386833618,False,-1.3777672041069995,0.808254850060051,-0.7596029036096034,2.757501216156567,2.114565107047517
1024,6,6.931471805599453,1,0.31709023771843203,False,-1.2532532014601627,0.8105566517238058,-0.5237701526029945,2.614836855716561,2.1320045279475157
1024,6,6.931471805599453,2,0.3430895557578666,False,-1.4698427475314235,0.8556218815609944,-0.6684255564588271,2.671126386919236,2.2608386811487002
1024,6,6.931471805599453,3,0.36946257335926613,False,-1.3016909450881284,0.8105666613824084,-0.484731902359611,2.726383834085448,2.0916115052944013
1024,6,6.931471805599453,4,0.3596895949130653,False,-1.5363516897441694,0.8552952963421672,-0.778322630320608,2.6900118961157538,2.246815973632832
1024,6,6.931471805599453,5,0.3677714471991017,False,-1.2789146932141804,0.8093527444426944,-0.5017834809432724,2.596506835706169,2.1451691895326253
1024,6,6.931471805599453,6,0.35196117337884236,False,-1.551166144487221,0.8579352429875966,-0.8629690771221936,2.7209963638886348,2.2334242813194356
1024,6,6.931471805599453,7,0.32076583010777804,False,-1.404778606770666,0.8354239894595535,-0.5632547466772674,2.5543521274428636,2.215393796113385
1024,6,6.931471805599453,8,0.3110964370365674,False,-1.4350870238472635,0.7999185299407661,-0.7241912850989014,2.542763350968906,2.123977760954659
1024,6,6.931471805599453,9,0.3416691365304587,False,-1.433802367429391,0.8334337103847137,-0.7089545990670799,2.6818482859030235,2.1885435889484492
1024,6,6.931471805599453,10,0.3457865330924079,False,-1.4356589775284547,0.816796543684504,-0.6081123519123163,2.6884100759522607,2.1198530826086266
1024,6,6.931471805599453,11,0.3471459569909009,False,-1.459132030517109,0.8277281616693862,-0.7398667910404755,2.713499976992816,2.1426654554953615
1024,6,6.931471805599453,12,0.3204040743315082,False,-1.3655133846937322,0.7945304216292678,-0.5863538961064528,2.5976236708229363,2.0926939966306564
1024,6,6.931471805599453,13,0.3257651134387102,False,-1.2562708144786439,0.7741791332913095,-0.595421298046185,2.5782011881143414,2.0615823301143115
1024,6,6.931471805599453,14,0.3138500167542041,False,-1.242971843117291,0.8026141929377025,-0.3758238942342378,2.627562325246351,2.096683992583549
1024,6,6.931471805599453,15,0.3674271870848411,False,-1.5019741214429039,0.8471123344668731,-0.7286798592496245,2.6845490972025003,2.229271872649461
1024,6,6.931471805599453,16,0.3799026449756646,False,-1.337514197540273,0.8077160895225036,-0.6035431162564341,2.685825358493134,2.1322704464148483
1024,6,6.931471805599453,17,0.3238860007501865,False,-1.3487418213482172,0.8156416023602453,-0.6606949690807588,2.607615637609399,2.13947022136344
1024,6,6.931471805599453,18,0.3521823868872226,False,-1.2479049903109203,0.7970381507840633,-0.5310842014107269,2.6444388710118956,2.0827991395107914
1024,6,6.931471805599453,19,0.33209159954636636,False,-1.2516669049477798,0.7847574330796386,-0.5390155322106543,2.703351269005535,2.025357585125848
